Date,Company,Studio,Project,Category1,Category2,Country,Country_code,OS,Counterparty,Amount_USD
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,2544.4318846633787
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,3655.6887880919876
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,109693.04253158606
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,6206.163440267927
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,5162.605761268724
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,4031.148522540252
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,3970.6849386535987
2021-10-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,22599.4707186756
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,77867.65256225003
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,16397.968017920943
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,351274.6328023236
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,19064.43773274488
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,19881.641210414076
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,684877.9330478645
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,36175.74772184886
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,32592.086251314606
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,18830.466349277365
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,16451.366674440244
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,179785.89511813258
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,30029.174964925587
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,10808.814453015993
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,141555.62446465227
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,7683.388302619877
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,9834.46434513072
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,271481.1385386624
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,16525.852504094604
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,13624.409216827267
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,9129.776995572383
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,9705.625986991778
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,47768.30648994346
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,17781.201035323844
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,BubbleGum,5285.589936034638
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,BubbleGum,82932.63822923317
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,BubbleGum,4874.634523258911
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,BubbleGum,4878.971514857209
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,BubbleGum,160103.13393444844
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,BubbleGum,9774.488205133213
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,BubbleGum,9840.02720512889
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,BubbleGum,6386.5785363916975
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,BubbleGum,5968.282721971324
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,BubbleGum,31999.372847614766
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,LockWood,20600.93688296798
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,LockWood,3498.778486055054
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,LockWood,85300.55186908852
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,4240.956737291555
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,5424.311183884652
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,164307.11753625624
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,8051.892826800994
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,8865.430484932771
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,4364.527625550306
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,4560.387765280453
2021-11-30,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,39311.61662614308
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,HyperAds,35952.89537900615
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,HyperAds,8276.243941242337
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,HyperAds,149382.2430026869
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,HyperAds,10963.627434466287
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,HyperAds,6796.351775662743
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,HyperAds,291994.0881003492
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,HyperAds,16169.48894633343
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,HyperAds,15655.723687859503
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,HyperAds,7477.219484555655
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,HyperAds,7993.143164545611
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,HyperAds,66756.76804962862
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,TopChart,12398.059189480835
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,TopChart,3511.2587427194667
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,TopChart,56955.26130296878
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,TopChart,4529.31226318382
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,TopChart,3994.0946757643637
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,TopChart,112836.1613242743
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,TopChart,4871.005540105177
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,TopChart,5715.542633201195
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,TopChart,3199.7799616494217
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,TopChart,2886.13092476371
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,TopChart,24517.67545864834
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,BubbleGum,8143.588106692857
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,BubbleGum,2347.9283413374096
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,BubbleGum,35229.02019251154
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,BubbleGum,2013.566112628531
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,BubbleGum,2825.2027255566372
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,BubbleGum,69496.42805126744
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,BubbleGum,3136.5150801235886
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,BubbleGum,3032.496919899495
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,BubbleGum,2248.0766187807517
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,BubbleGum,1472.6092956964476
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,BubbleGum,15863.753709303826
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,USA,USA,0,LockWood,8139.964610938497
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Japan,JPN,0,LockWood,2907.2451607525923
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,China,CHN,0,LockWood,36086.78809369551
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Germany,DEU,0,LockWood,2011.9909924706844
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Brazil,BRA,0,LockWood,2315.350716020622
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Argentina,ARG,0,LockWood,68607.88696028212
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Mexico,MEX,0,LockWood,2969.766210876862
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Austria,AUT,0,LockWood,3986.38785449025
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Israel,ISR,0,LockWood,2256.248615465988
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,Russia,RUS,0,LockWood,1491.9764575048102
2021-12-31,White,White1,Whiteberry,Revenue,Revenue from Ads,France,FRA,0,LockWood,15075.524549101547
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-815244.8572607462
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-283622.6959564938
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3496692.7742240424
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-166444.12193033722
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-148503.16512654352
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6840390.790255841
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-406851.099235758
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-299048.99618324655
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-220503.0023343769
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-223283.18431852866
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1409831.3788704604
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-159685.09778335714
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-39354.6085697189
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-717140.6421848779
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-35450.28132897602
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-55862.66045631304
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1385090.187485296
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-79727.19451018808
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-83533.84363980069
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-46332.294517940725
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-47181.27915938531
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-293842.81870234705
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-167269.48141295035
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-59957.651111832594
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-817769.5647313462
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-59884.882493124634
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-42604.2839797307
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1565144.9113361037
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-95891.97209189997
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-77425.56562816548
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-64818.05072081016
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-55003.69083186343
2020-01-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-300952.02662066213
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-870030.7435383585
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-152523.24491919205
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3654226.4582766043
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-180208.63509948304
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-179933.43501619596
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-7136330.718566228
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-336624.74074994226
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-313892.5194492397
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-185593.55640268238
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-283249.4774352538
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1748620.2023302563
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-157590.0550665932
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-48281.0238524248
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-761446.3204408373
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-58876.50531059935
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-43787.978285125595
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1450463.1463486247
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-79091.28740798478
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-80960.85784094874
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-55933.253606517705
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-60907.51977265253
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-271584.0644452562
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-180307.03393098706
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-60158.887876746434
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-828884.0445204986
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-58825.574973689865
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-66043.30701791558
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1647912.7575535302
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-83641.31951354083
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-84989.20306243449
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-40673.111115242915
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-64056.833786345844
2020-02-29,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-337065.99374654895
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-723714.8050299003
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-249672.34692534836
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3474720.881572918
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-179088.8870668847
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-198002.86589751847
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6818571.263662459
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-316894.7845557018
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-292265.18347388937
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-185783.12991489904
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-285571.1268512708
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1659225.5579534052
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-167979.82043223977
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-39382.43440992912
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-703908.7257600795
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-35583.34721653191
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-46167.074785917655
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1360675.0206094696
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-81554.89713810601
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-86142.12839842566
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-52589.96154156763
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-29097.551882237858
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-273991.2592513746
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-185354.2870308197
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-33119.63460430833
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-808755.628823413
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-35841.13666726126
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-58874.06434557209
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1563491.230758406
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-81455.54387050649
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-84630.97196655284
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-47859.42366144255
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-52861.232339143484
2020-03-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-324301.7283840873
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-763241.5985738538
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-201073.92118618268
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3597955.5988511224
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-270951.6037792105
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-260737.00741092835
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6915853.296252734
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-354674.27553494176
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-313181.7159712305
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-193420.6185453882
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-230761.51782881934
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1366670.3730591647
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-151258.69597928488
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-48961.53801801474
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-691458.5577222089
2020-04-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-34664.20890133412
